Day,Month,Year,Cases,Deaths,Population,Rate,Country,Code,Continent
16,5,2020,151,1,25876387,4.00365012,Cameroon,CMR,Africa
16,5,2020,1201,90,37411038,52.23324731,Canada,CAN,America
16,5,2020,11,0,549936,36.91338628,Cape_Verde,CPV,Africa
16,5,2020,0,0,64948,29.25417257,Cayman_Islands,CYM,America
16,5,2020,80,0,4745179,4.82595072,Central_African_Republic,CAF,Africa
16,5,2020,29,2,15946882,2.22614051,Chad,TCD,Africa
16,5,2020,2502,36,18952035,118.9001603,Chile,CHL,America
16,5,2020,9,0,1433783692,0.0055099,China,CHN,Asia
16,5,2020,606,21,50339443,14.32276476,Colombia,COL,America
16,5,2020,0,0,850891,1.17523866,Comoros,COM,Africa
16,5,2020,0,0,5380504,3.01087036,Congo,COG,Africa
16,5,2020,13,0,5047561,2.33776273,Costa_Rica,CRI,America
16,5,2020,46,0,25716554,2.65976538,Cote_dIvoire,CIV,Africa
16,5,2020,1,1,4076246,3.36093553,Croatia,HRV,Europe
16,5,2020,10,0,11333484,2.67349387,Cuba,CUB,America
16,5,2020,0,0,163423,0.0,Curasao,CUW,America
16,5,2020,3,0,875899,6.05092596,Cyprus,CYP,Europe
16,5,2020,55,2,10649800,6.28180811,Czechia,CZE,Europe
16,5,2020,71,10,86790568,0.88143219,Democratic_Republic_of_the_Congo,COD,Africa
16,5,2020,78,0,5806081,25.49051589,Denmark,DNK,Europe
16,5,2020,25,1,973557,21.77581795,Djibouti,DJI,Africa
16,5,2020,0,0,71808,0.0,Dominica,DMA,America
16,5,2020,419,2,10738957,41.44722807,Dominican_Republic,DOM,America
16,5,2020,965,256,17373657,29.53321802,Ecuador,ECU,America
16,5,2020,399,21,100388076,5.31238391,Egypt,EGY,Africa
16,5,2020,55,2,6453550,12.69068962,El_Salvador,SLV,America
16,5,2020,0,0,1355982,20.57549436,Equatorial_Guinea,GNQ,Africa
16,5,2020,0,0,3497117,0.0,Eritrea,ERI,Africa
16,5,2020,8,1,1324820,5.43470056,Estonia,EST,Europe
16,5,2020,3,0,1148133,7.31622556,Eswatini,SWZ,Africa
16,5,2020,15,0,112078727,0.13740342,Ethiopia,ETH,Africa
16,5,2020,0,0,3372,0.0,Falkland_Islands_(Malvinas),FLK,America
16,5,2020,0,0,48677,0.0,Faroe_Islands,FRO,Europe
16,5,2020,0,0,889955,0.0,Fiji,FJI,Oceania
16,5,2020,83,6,5517919,21.33050521,Finland,FIN,Europe
16,5,2020,563,130,67012883,17.51006594,France,FRA,Europe
16,5,2020,0,0,279285,0.71611436,French_Polynesia,PYF,Oceania
16,5,2020,105,0,2172578,41.47146846,Gabon,GAB,Africa
16,5,2020,0,0,2347696,0.46854448,Gambia,GMB,Africa
16,5,2020,4,0,3996762,2.2268026,Georgia,GEO,Europe
16,5,2020,620,57,83019213,14.53759866,Germany,DEU,Europe
16,5,2020,108,4,30417858,11.71680136,Ghana,GHA,Africa
16,5,2020,0,0,33706,8.90049249,Gibraltar,GIB,Europe
16,5,2020,40,4,10724599,2.04203439,Greece,GRC,Europe
16,5,2020,0,0,56660,0.0,Greenland,GRL,America
16,5,2020,1,0,112002,1.7856824,Grenada,GRD,America
16,5,2020,0,0,167295,4.78197197,Guam,GUM,Oceania
16,5,2020,125,1,17581476,5.68211679,Guatemala,GTM,America
16,5,2020,0,0,64468,0.0,Guernsey,GGY,Europe
16,5,2020,58,1,12771246,7.78310902,Guinea,GIN,Africa
16,5,2020,0,0,1920917,34.15035631,Guinea_Bissau,GNB,Africa
16,5,2020,3,0,782775,4.34352145,Guyana,GUY,America
16,5,2020,37,0,11263079,1.99767754,Haiti,HTI,America
16,5,2020,0,0,815,122.6993865,Holy_See,VAT,Europe
16,5,2020,142,1,9746115,16.01663842,Honduras,HND,America
16,5,2020,56,6,9772756,5.4334724,Hungary,HUN,Europe
16,5,2020,0,0,356991,1.12047643,Iceland,ISL,Europe
16,5,2020,3970,103,1366417756,3.55703809,India,IND,Asia
16,5,2020,490,33,270625567,2.19676214,Indonesia,IDN,Asia
16,5,2020,2102,48,82913893,25.31421363,Iran,IRN,Asia
16,5,2020,50,2,39309789,2.64565144,Iraq,IRQ,Asia
16,5,2020,129,12,4904240,63.67959154,Ireland,IRL,Europe
16,5,2020,2,1,84589,21.27936256,Isle_of_Man,IMN,Europe
16,5,2020,10,1,8519373,5.72812107,Israel,ISR,Asia
16,5,2020,789,242,60359546,27.26494994,Italy,ITA,Europe
16,5,2020,2,0,2948277,2.67953113,Jamaica,JAM,America
16,5,2020,44,15,126860299,1.33453887,Japan,JPN,Asia
16,5,2020,0,0,107796,10.20446028,Jersey,JEY,Europe
16,5,2020,10,0,10101697,1.35620777,Jordan,JOR,Asia
16,5,2020,279,2,18551428,11.74572653,Kazakhstan,KAZ,Asia
16,5,2020,23,3,52573967,0.70377037,Kenya,KEN,Africa
16,5,2020,10,0,1798506,7.00581483,Kosovo,XKX,Europe
16,5,2020,885,8,4207077,201.6364331,Kuwait,KWT,Asia
16,5,2020,6,0,6415851,5.42406611,Kyrgyzstan,KGZ,Asia
16,5,2020,0,0,7169456,0.0,Laos,LAO,Asia
16,5,2020,8,0,1919968,5.20842014,Latvia,LVA,Europe
16,5,2020,5,0,6855709,2.36299411,Lebanon,LBN,Asia
16,5,2020,0,0,2125267,0.0,Lesotho,LSO,Africa
16,5,2020,4,0,4937374,1.35699665,Liberia,LBR,Africa
16,5,2020,0,0,6777453,0.01475481,Libya,LBY,Africa
16,5,2020,0,0,38378,0.0,Liechtenstein,LIE,Europe
16,5,2020,12,0,2794184,4.43778935,Lithuania,LTU,Europe
16,5,2020,8,1,613894,19.71024314,Luxembourg,LUX,Europe
16,5,2020,8,0,26969306,0.38191565,Madagascar,MDG,Africa
16,5,2020,0,0,18628749,0.13956922,Malawi,MWI,Africa
16,5,2020,36,0,31949789,2.45385032,Malaysia,MYS,Asia
16,5,2020,49,0,530957,101.7031511,Maldives,MDV,Asia
16,5,2020,27,0,19658023,1.5159205,Mali,MLI,Africa
16,5,2020,10,0,493559,13.16965145,Malta,MLT,Europe
16,5,2020,13,1,4525698,0.46401682,Mauritania,MRT,Africa
16,5,2020,0,0,1269670,0.0,Mauritius,MUS,Africa
16,5,2020,3449,290,127575529,25.52840678,Mexico,MEX,America
16,5,2020,192,3,4043258,43.65291554,Moldova,MDA,Europe
16,5,2020,0,0,33085,0.0,Monaco,MCO,Europe
16,5,2020,74,0,3225166,2.97659097,Mongolia,MNG,Asia
16,5,2020,0,0,622182,0.32144935,Montenegro,MNE,Europe
16,5,2020,0,0,4991,0.0,Montserrat,MSF,America
16,5,2020,45,0,36471766,5.71126718,Morocco,MAR,Africa
16,5,2020,4,0,30366043,0.13172609,Mozambique,MOZ,Africa
16,5,2020,1,0,54045422,0.05735916,Myanmar,MMR,Asia
16,5,2020,0,0,2494524,0.0,Namibia,NAM,Africa
16,5,2020,18,0,28608715,0.75851013,Nepal,NPL,Asia
16,5,2020,200,53,17282163,22.50875657,Netherlands,NLD,Europe
16,5,2020,0,0,282757,0.0,New_Caledonia,NCL,Oceania
16,5,2020,0,0,4783062,0.29269953,New_Zealand,NZL,Oceania
16,5,2020,0,0,6545503,0.16805431,Nicaragua,NIC,America
16,5,2020,9,1,23310719,0.6735099,Niger,NER,Africa
16,5,2020,283,4,200963603,1.62964833,Nigeria,NGA,Africa
16,5,2020,17,2,2077132,11.8432531,North_Macedonia,MKD,Europe
16,5,2020,0,0,57213,8.73927254,Northern_Mariana_Islands,MNP,Oceania
16,5,2020,22,0,5328212,8.22039363,Norway,NOR,Europe
16,5,2020,284,0,4974992,43.77896487,Oman,OMN,Asia
16,5,2020,1581,31,216565317,9.55139091,Pakistan,PAK,Asia
16,5,2020,6,0,4981422,0.7427598,Palestine,PSE,Asia
16,5,2020,150,6,4246440,60.00320268,Panama,PAN,America
16,5,2020,0,0,8776119,0.0,Papua_New_Guinea,PNG,Oceania
16,5,2020,5,0,7044639,6.0471516,Paraguay,PRY,America
16,5,2020,3891,126,32510462,135.4517816,Peru,PER,America
16,5,2020,215,16,108116622,3.06983324,Philippines,PHL,Asia
16,5,2020,401,24,37972812,12.93293739,Poland,POL,Europe
16,5,2020,264,6,10276617,31.45003847,Portugal,PRT,Europe
16,5,2020,115,5,2933404,32.96511493,Puerto_Rico,PRI,America
16,5,2020,1153,0,2832071,541.2646788,Qatar,QAT,Asia
16,5,2020,190,10,19414458,19.93359794,Romania,ROU,Europe
16,5,2020,10598,113,145872260,101.7410713,Russia,RUS,Europe
16,5,2020,0,0,12626938,0.3009439,Rwanda,RWA,Africa
16,5,2020,0,0,52834,0.0,Saint_Kitts_and_Nevis,KNA,America
16,5,2020,0,0,182795,0.54706092,Saint_Lucia,LCA,America
16,5,2020,0,0,110593,0.90421636,Saint_Vincent_and_the_Grenadines,VCT,America
16,5,2020,4,0,34453,208.98035,San_Marino,SMR,Europe
16,5,2020,0,0,215048,100.9077043,Sao_Tome_and_Principe,STP,Africa
16,5,2020,2307,9,34268529,73.18376578,Saudi_Arabia,SAU,Asia
16,5,2020,121,2,16296362,7.89133182,Senegal,SEN,Africa
16,5,2020,64,1,6963764,17.70594179,Serbia,SRB,Europe
16,5,2020,0,0,97741,0.0,Seychelles,SYC,Africa
16,5,2020,39,1,7813207,3.98043979,Sierra_Leone,SLE,Africa
16,5,2020,793,0,5804343,168.6668069,Singapore,SGP,Asia
16,5,2020,0,0,42389,2.3591026,Sint_Maarten,SXM,America
16,5,2020,3,0,5450421,1.41273491,Slovakia,SVK,Europe
16,5,2020,0,0,2080908,1.48973429,Slovenia,SVN,Europe
16,5,2020,0,0,15442906,4.42274271,Somalia,SOM,Africa
16,5,2020,785,9,58558267,12.93241824,South_Africa,ZAF,Africa
16,5,2020,19,2,51225321,0.50170501,South_Korea,KOR,Asia
16,5,2020,5,3,11062114,1.72661392,South_Sudan,SSD,Africa
16,5,2020,515,104,46937060,27.47083009,Spain,ESP,Europe
16,5,2020,10,0,21323734,1.14895449,Sri_Lanka,LKA,Asia
16,5,2020,0,0,42813237,3.5549753,Sudan,SDN,Africa
16,5,2020,0,0,581363,0.0,Suriname,SUR,America
16,5,2020,688,58,10230185,76.31338045,Sweden,SWE,Europe
16,5,2020,51,6,8544527,9.46804896,Switzerland,CHE,Europe
16,5,2020,2,0,17070132,0.03514911,Syria,SYR,Asia
16,5,2020,0,0,23773881,0.04626926,Taiwan,CNG1925,Asia
16,5,2020,211,4,9321023,11.83346506,Tajikistan,TJK,Asia
16,5,2020,7,0,69625581,0.09335649,Thailand,THA,Asia
16,5,2020,0,0,1293120,0.0,Timor_Leste,TLS,Asia
16,5,2020,25,0,8082359,1.73216755,Togo,TGO,Africa
16,5,2020,0,0,1394969,0.0,Trinidad_and_Tobago,TTO,America
16,5,2020,3,0,11694721,0.31638207,Tunisia,TUN,Africa
16,5,2020,1708,48,82003882,29.34617168,Turkey,TUR,Asia
16,5,2020,0,0,38194,0.0,Turks_and_Caicos_islands,TCA,America
16,5,2020,43,0,44269587,0.26654868,Uganda,UGA,Africa
16,5,2020,483,20,43993643,14.70439718,Ukraine,UKR,Europe
16,5,2020,747,2,9770526,89.99515482,United_Arab_Emirates,ARE,Asia
16,5,2020,2628,350,66647112,69.14778243,United_Kingdom,GBR,Europe
16,5,2020,0,0,58005461,0.04999529,United_Republic_of_Tanzania,TZA,Africa
16,5,2020,25508,1662,329064917,103.2063834,United_States_of_America,USA,America
16,5,2020,0,0,104579,2.86864476,United_States_Virgin_Islands,VIR,America
16,5,2020,8,0,3461731,2.4265317,Uruguay,URY,America
16,5,2020,46,0,32981715,1.81009387,Uzbekistan,UZB,Asia
16,5,2020,4,0,28515829,0.4348462,Venezuela,VEN,America
16,5,2020,1,0,96462108,0.04457709,Vietnam,VNM,Asia
16,5,2020,0,0,582458,0.0,Western_Sahara,ESH,Africa
16,5,2020,19,2,29161922,0.3394838,Yemen,YEM,Asia
16,5,2020,14,0,17861034,3.12971802,Zambia,ZMB,Africa
16,5,2020,5,0,14645473,0.05462439,Zimbabwe,ZWE,Africa
17,5,2020,0,0,38041757,10.3386392,Afghanistan,AFG,Asia
17,5,2020,17,0,2862427,5.03069598,Albania,ALB,Europe
17,5,2020,192,6,43053054,5.8671796,Algeria,DZA,Africa
17,5,2020,0,2,76177,18.37825065,Andorra,AND,Europe
17,5,2020,0,0,31825299,0.04084801,Angola,AGO,Africa
17,5,2020,0,0,14872,0.0,Anguilla,AIA,America
17,5,2020,0,0,97115,0.0,Antigua_and_Barbuda,ATG,America
17,5,2020,326,7,44780675,6.97622356,Argentina,ARG,America
17,5,2020,189,5,2957728,70.52710729,Armenia,ARM,Europe
17,5,2020,0,0,106310,0.94064528,Aruba,ABW,America
17,5,2020,17,0,25203200,1.00384078,Australia,AUS,Oceania
17,5,2020,72,0,8858775,7.56312244,Austria,AUT,Europe
17,5,2020,158,0,10047719,12.38091949,Azerbaijan,AZE,Europe
17,5,2020,0,0,389486,3.33773229,Bahamas,BHS,America
17,5,2020,164,0,1641164,211.0087718,Bahrain,BHR,Asia
17,5,2020,930,16,163046173,7.48560961,Bangladesh,BGD,Asia
17,5,2020,1,0,287021,1.74203281,Barbados,BRB,America
17,5,2020,951,4,9452409,135.9759189,Belarus,BLR,Europe
17,5,2020,147,30,11455519,46.44922679,Belgium,BEL,Europe
17,5,2020,0,0,390351,0.0,Belize,BLZ,America
17,5,2020,0,0,11801151,2.10996368,Benin,BEN,Africa
17,5,2020,0,0,62508,14.39815704,Bermuda,BMU,America
17,5,2020,0,0,763094,1.83463636,Bhutan,BTN,Asia
17,5,2020,249,1,11513102,20.46364221,Bolivia,BOL,America
17,5,2020,0,0,25983,0.0,"Bonaire, Saint Eustatius and Saba",BES,America
17,5,2020,30,2,3300998,12.93548194,Bosnia_and_Herzegovina,BIH,Europe
17,5,2020,0,0,2303703,0.04340837,Botswana,BWA,Africa
17,5,2020,14919,816,211049519,64.71609158,Brazil,BRA,America
17,5,2020,0,0,30033,6.65934139,British_Virgin_Islands,VGB,America
17,5,2020,0,0,433296,0.69236734,Brunei_Darussalam,BRN,Asia
17,5,2020,73,6,7000039,8.81423661,Bulgaria,BGR,Europe
17,5,2020,0,0,20321383,0.63972024,Burkina_Faso,BFA,Africa
17,5,2020,0,0,11530577,0.06938074,Burundi,BDI,Africa
17,5,2020,0,0,16486542,0.0,Cambodia,KHM,Asia
17,5,2020,187,0,25876387,4.69540048,Cameroon,CMR,Africa
17,5,2020,1251,117,37411038,51.15869814,Canada,CAN,America
17,5,2020,2,1,549936,32.00372407,Cape_Verde,CPV,Africa
17,5,2020,1,0,64948,30.79386586,Cayman_Islands,CYM,America
17,5,2020,26,0,4745179,5.37387525,Central_African_Republic,CAF,Africa
17,5,2020,46,2,15946882,2.23868214,Chad,TCD,Africa
17,5,2020,1886,27,18952035,121.3220638,Chile,CHL,America
17,5,2020,6,1,1433783692,0.00578888,China,CHN,Asia
17,5,2020,723,16,50339443,15.2047769,Colombia,COL,America
17,5,2020,0,0,850891,1.17523866,Comoros,COM,Africa
17,5,2020,21,0,5380504,3.40116837,Congo,COG,Africa
17,5,2020,10,2,5047561,2.37738583,Costa_Rica,CRI,America
17,5,2020,44,1,25716554,2.71809357,Cote_dIvoire,CIV,Africa
17,5,2020,2,0,4076246,3.33640315,Croatia,HRV,Europe
17,5,2020,22,0,11333484,2.21467644,Cuba,CUB,America
17,5,2020,0,0,163423,0.0,Curasao,CUW,America
17,5,2020,4,0,875899,5.70842072,Cyprus,CYP,Europe
17,5,2020,49,1,10649800,6.57289339,Czechia,CZE,Europe
17,5,2020,85,0,86790568,0.89871517,Democratic_Republic_of_the_Congo,COD,Africa
17,5,2020,67,5,5806081,24.99103957,Denmark,DNK,Europe
17,5,2020,22,0,973557,22.49483081,Djibouti,DJI,Africa
17,5,2020,0,0,71808,0.0,Dominica,DMA,America
17,5,2020,154,0,10738957,40.18081086,Dominican_Republic,DOM,America
17,5,2020,1296,94,17373657,30.50019924,Ecuador,ECU,America
17,5,2020,491,20,100388076,5.50463782,Egypt,EGY,Africa
17,5,2020,0,1,6453550,12.69068962,El_Salvador,SLV,America
17,5,2020,0,0,1355982,20.57549436,Equatorial_Guinea,GNQ,Africa
17,5,2020,0,0,3497117,0.0,Eritrea,ERI,Africa
17,5,2020,4,0,1324820,5.35921861,Estonia,EST,Europe
17,5,2020,12,0,1148133,8.18720479,Eswatini,SWZ,Africa
17,5,2020,19,0,112078727,0.15435579,Ethiopia,ETH,Africa
17,5,2020,0,0,3372,0.0,Falkland_Islands_(Malvinas),FLK,America
17,5,2020,0,0,48677,0.0,Faroe_Islands,FRO,Europe
17,5,2020,0,0,889955,0.0,Fiji,FJI,Oceania
17,5,2020,58,4,5517919,20.06191102,Finland,FIN,Europe
17,5,2020,372,88,67012883,16.88033628,France,FRA,Europe
17,5,2020,0,0,279285,0.71611436,French_Polynesia,PYF,Oceania
17,5,2020,111,1,2172578,45.33784288,Gabon,GAB,Africa
17,5,2020,0,0,2347696,0.25556972,Gambia,GMB,Africa
17,5,2020,24,0,3996762,2.82728869,Georgia,GEO,Europe
17,5,2020,583,33,83019213,14.28464517,Germany,DEU,Europe
17,5,2020,97,1,30417858,11.72337645,Ghana,GHA,Africa
17,5,2020,0,0,33706,8.90049249,Gibraltar,GIB,Europe
17,5,2020,9,2,10724599,1.85554723,Greece,GRC,Europe
17,5,2020,0,0,56660,0.0,Greenland,GRL,America
17,5,2020,0,0,112002,0.8928412,Grenada,GRD,America
17,5,2020,0,0,167295,3.58647897,Guam,GUM,Oceania
17,5,2020,120,3,17581476,6.11438994,Guatemala,GTM,America
17,5,2020,0,0,64468,0.0,Guernsey,GGY,Europe
17,5,2020,127,1,12771246,8.39385601,Guinea,GIN,Africa
17,5,2020,0,0,1920917,34.15035631,Guinea_Bissau,GNB,Africa
17,5,2020,1,0,782775,4.47127208,Guyana,GUY,America
17,5,2020,48,0,11263079,2.42384875,Haiti,HTI,America
17,5,2020,0,0,815,122.6993865,Holy_See,VAT,Europe
17,5,2020,105,4,9746115,15.95507543,Honduras,HND,America
17,5,2020,36,3,9772756,5.22882184,Hungary,HUN,Europe
17,5,2020,0,0,356991,1.12047643,Iceland,ISL,Europe
17,5,2020,4987,120,1366417756,3.72850834,India,IND,Asia
17,5,2020,529,13,270625567,2.28433702,Indonesia,IDN,Asia
17,5,2020,1757,35,82913893,26.46601095,Iran,IRN,Asia
17,5,2020,67,4,39309789,2.64819534,Iraq,IRQ,Asia
17,5,2020,92,15,4904240,58.56157121,Ireland,IRL,Europe
17,5,2020,1,0,84589,17.73280214,Isle_of_Man,IMN,Europe
17,5,2020,19,2,8519373,4.96515413,Israel,ISR,Asia
17,5,2020,875,153,60359546,25.5667927,Italy,ITA,Europe
17,5,2020,6,0,2948277,1.83157824,Jamaica,JAM,America
17,5,2020,48,19,126860299,1.13983651,Japan,JPN,Asia
17,5,2020,5,0,107796,10.20446028,Jersey,JEY,Europe
17,5,2020,11,0,10101697,1.45520104,Jordan,JOR,Asia
17,5,2020,307,0,18551428,12.29015901,Kazakhstan,KAZ,Asia
17,5,2020,49,5,52573967,0.75132242,Kenya,KEN,Africa
17,5,2020,23,0,1798506,7.67303529,Kosovo,XKX,Europe
17,5,2020,942,11,4207077,218.2750637,Kuwait,KWT,Asia
17,5,2020,21,0,6415851,5.34613413,Kyrgyzstan,KGZ,Asia
17,5,2020,0,0,7169456,0.0,Laos,LAO,Asia
17,5,2020,27,0,1919968,6.56260938,Latvia,LVA,Europe
17,5,2020,11,0,6855709,2.4650988,Lebanon,LBN,Asia
17,5,2020,0,0,2125267,0.0,Lesotho,LSO,Africa
17,5,2020,4,0,4937374,1.39750402,Liberia,LBR,Africa
17,5,2020,1,0,6777453,0.02950961,Libya,LBY,Africa
17,5,2020,0,0,38378,0.0,Liechtenstein,LIE,Europe
17,5,2020,11,1,2794184,4.58094385,Lithuania,LTU,Europe
17,5,2020,7,0,613894,19.22155942,Luxembourg,LUX,Europe
17,5,2020,45,0,26969306,0.548772,Madagascar,MDG,Africa
17,5,2020,2,0,18628749,0.14493727,Malawi,MWI,Africa
17,5,2020,17,1,31949789,2.17841814,Malaysia,MYS,Asia
17,5,2020,47,0,530957,105.2815953,Maldives,MDV,Asia
17,5,2020,29,2,19658023,1.48031163,Mali,MLI,Africa
17,5,2020,14,0,493559,15.80358174,Malta,MLT,Europe
17,5,2020,0,0,4525698,0.46401682,Mauritania,MRT,Africa
17,5,2020,0,0,1269670,0.0,Mauritius,MUS,Africa
17,5,2020,2151,278,127575529,26.15470244,Mexico,MEX,America
17,5,2020,189,10,4043258,46.54662156,Moldova,MDA,Europe
17,5,2020,0,0,33085,0.0,Monaco,MCO,Europe
17,5,2020,1,0,3225166,3.00759713,Mongolia,MNG,Asia
17,5,2020,0,0,622182,0.32144935,Montenegro,MNE,Europe
17,5,2020,0,0,4991,0.0,Montserrat,MSF,America
17,5,2020,89,2,36471766,5.51659604,Morocco,MAR,Africa
17,5,2020,10,0,30366043,0.16465761,Mozambique,MOZ,Africa
17,5,2020,0,0,54045422,0.05735916,Myanmar,MMR,Asia
17,5,2020,0,0,2494524,0.0,Namibia,NAM,Africa
17,5,2020,15,1,28608715,0.8109417,Nepal,NPL,Asia
17,5,2020,189,27,17282163,21.02746051,Netherlands,NLD,Europe
17,5,2020,0,0,282757,0.0,New_Caledonia,NCL,Oceania
17,5,2020,1,0,4783062,0.27179242,New_Zealand,NZL,Oceania
17,5,2020,0,0,6545503,0.16805431,Nicaragua,NIC,America
17,5,2020,4,0,23310719,0.65635041,Niger,NER,Africa
17,5,2020,176,5,200963603,1.60874902,Nigeria,NGA,Africa
17,5,2020,22,1,2077132,12.32468615,North_Macedonia,MKD,Europe
17,5,2020,2,0,57213,12.23498156,Northern_Mariana_Islands,MNP,Oceania
17,5,2020,0,0,5328212,8.22039363,Norway,NOR,Europe
17,5,2020,404,2,4974992,51.17596169,Oman,OMN,Asia
17,5,2020,1352,39,216565317,9.71900778,Pakistan,PAK,Asia
17,5,2020,0,0,4981422,0.7427598,Palestine,PSE,Asia
17,5,2020,181,3,4246440,55.55241567,Panama,PAN,America
17,5,2020,0,0,8776119,0.0,Papua_New_Guinea,PNG,Oceania
17,5,2020,19,0,7044639,5.79163815,Paraguay,PRY,America
17,5,2020,4046,130,32510462,141.5144454,Peru,PER,America
17,5,2020,214,11,108116622,3.12347902,Philippines,PHL,Asia
17,5,2020,241,8,37972812,12.85656696,Poland,POL,Europe
17,5,2020,227,13,10276617,35.22560002,Portugal,PRT,Europe
17,5,2020,47,0,2933404,28.36295307,Puerto_Rico,PRI,America
17,5,2020,1547,1,2832071,568.4885725,Qatar,QAT,Asia
17,5,2020,267,25,19414458,20.45897959,Romania,ROU,Europe
17,5,2020,9200,119,145872260,101.4510915,Russia,RUS,Europe
17,5,2020,2,0,12626938,0.2692656,Rwanda,RWA,Africa
17,5,2020,0,0,52834,0.0,Saint_Kitts_and_Nevis,KNA,America
17,5,2020,0,0,182795,0.54706092,Saint_Lucia,LCA,America
17,5,2020,0,0,110593,0.90421636,Saint_Vincent_and_the_Grenadines,VCT,America
17,5,2020,1,0,34453,211.8828549,San_Marino,SMR,Europe
17,5,2020,0,0,215048,100.9077043,Sao_Tome_and_Principe,STP,Africa
17,5,2020,2840,10,34268529,77.49676095,Saudi_Arabia,SAU,Asia
17,5,2020,119,0,16296362,8.06314931,Senegal,SEN,Africa
17,5,2020,58,3,6963764,16.28429683,Serbia,SRB,Europe
17,5,2020,0,0,97741,0.0,Seychelles,SYC,Africa
17,5,2020,15,2,7813207,3.92924442,Sierra_Leone,SLE,Africa
17,5,2020,465,1,5804343,168.9769195,Singapore,SGP,Asia
17,5,2020,0,0,42389,2.3591026,Sint_Maarten,SXM,America
17,5,2020,13,1,5450421,1.57785977,Slovakia,SVK,Europe
17,5,2020,1,0,2080908,1.29751051,Slovenia,SVN,Europe
17,5,2020,73,2,15442906,4.44216911,Somalia,SOM,Africa
17,5,2020,831,14,58558267,13.6940528,South_Africa,ZAF,Africa
17,5,2020,13,0,51225321,0.50170501,South_Korea,KOR,Asia
17,5,2020,0,0,11062114,1.72661392,South_Sudan,SSD,Africa
17,5,2020,652,87,46937060,26.86789501,Spain,ESP,Europe
17,5,2020,25,0,21323734,1.1958506,Sri_Lanka,LKA,Asia
17,5,2020,0,0,42813237,3.20461637,Sudan,SDN,Africa
17,5,2020,0,0,581363,0.0,Suriname,SUR,America
17,5,2020,358,48,10230185,77.83827956,Sweden,SWE,Europe
17,5,2020,58,7,8544527,8.83606547,Switzerland,CHE,Europe
17,5,2020,1,0,17070132,0.0410073,Syria,SYR,Asia
17,5,2020,0,0,23773881,0.03365037,Taiwan,CNG1925,Asia
17,5,2020,204,3,9321023,13.83968262,Tajikistan,TJK,Asia
17,5,2020,3,0,69625581,0.08904773,Thailand,THA,Asia
17,5,2020,0,0,1293120,0.0,Timor_Leste,TLS,Asia
17,5,2020,35,0,8082359,2.16520944,Togo,TGO,Africa
17,5,2020,0,0,1394969,0.0,Trinidad_and_Tobago,TTO,America
17,5,2020,0,0,11694721,0.22232253,Tunisia,TUN,Africa
17,5,2020,1610,41,82003882,28.89131517,Turkey,TUR,Asia
17,5,2020,0,0,38194,0.0,Turks_and_Caicos_islands,TCA,America
17,5,2020,24,0,44269587,0.31398531,Uganda,UGA,Africa
17,5,2020,528,21,43993643,14.65438995,Ukraine,UKR,Europe
17,5,2020,796,4,9770526,92.40034774,United_Arab_Emirates,ARE,Asia
17,5,2020,2526,411,66647112,65.83030935,United_Kingdom,GBR,Europe
17,5,2020,0,0,58005461,0.04999529,United_Republic_of_Tanzania,TZA,Africa
17,5,2020,24487,1186,329064917,101.7474008,United_States_of_America,USA,America
17,5,2020,0,0,104579,2.86864476,United_States_Virgin_Islands,VIR,America
17,5,2020,1,0,3461731,2.33986985,Uruguay,URY,America
17,5,2020,50,0,32981715,1.86163758,Uzbekistan,UZB,Asia
17,5,2020,45,0,28515829,0.55758505,Venezuela,VEN,America
17,5,2020,5,0,96462108,0.04976047,Vietnam,VNM,Asia
17,5,2020,0,0,582458,0.0,Western_Sahara,ESH,Africa
17,5,2020,18,4,29161922,0.39092074,Yemen,YEM,Asia
17,5,2020,11,0,17861034,3.1353168,Zambia,ZMB,Africa
17,5,2020,2,0,14645473,0.06828049,Zimbabwe,ZWE,Africa
18,5,2020,262,1,38041757,10.40961384,Afghanistan,AFG,Asia
18,5,2020,13,0,2862427,5.2752437,Albania,ALB,Europe
18,5,2020,198,6,43053054,5.91131119,Algeria,DZA,Africa
18,5,2020,0,0,76177,17.06551846,Andorra,AND,Europe
18,5,2020,0,0,31825299,0.04084801,Angola,AGO,Africa
18,5,2020,0,0,14872,0.0,Anguilla,AIA,America
18,5,2020,0,0,97115,0.0,Antigua_and_Barbuda,ATG,America
18,5,2020,0,3,44780675,6.74844674,Argentina,ARG,America
18,5,2020,351,1,2957728,78.30334635,Armenia,ARM,Europe
18,5,2020,0,0,106310,0.94064528,Aruba,ABW,America
18,5,2020,9,0,25203200,0.96813103,Australia,AUS,Oceania
18,5,2020,14,1,8858775,6.95355735,Austria,AUT,Europe
18,5,2020,136,3,10047719,13.35626524,Azerbaijan,AZE,Europe
18,5,2020,0,0,389486,3.33773229,Bahamas,BHS,America
18,5,2020,209,0,1641164,217.7113317,Bahrain,BHR,Asia
18,5,2020,1273,14,163046173,7.85851012,Bangladesh,BGD,Asia
18,5,2020,2,0,287021,2.09043938,Barbados,BRB,America
18,5,2020,969,5,9452409,136.9492158,Belarus,BLR,Europe
18,5,2020,81,31,11455519,45.23583785,Belgium,BEL,Europe
18,5,2020,0,0,390351,0.0,Belize,BLZ,America
18,5,2020,0,0,11801151,2.10996368,Benin,BEN,Africa
